trip_id,country,age_group,travel_companions,num_females,num_males,main_activity,visit_purpose,is_first_visit,mainland_stay_nights,island_stay_nights,tour_type,intl_transport_included,info_source,accomodation_included,food_included,domestic_transport_included,sightseeing_included,guide_included,insurance_included,days_booked_before_trip,arrival_weather,total_trip_days,has_special_requirements,spend_category
tour_idhnof7tba,MALAYSIA,25-44,Alone,0.0,1.0,Beach Tourism,Visiting Friends and Relatives,Yes,0,61,Independent,No,"Friends, relatives",No,No,No,No,No,No,1-7 ,"cloudy,",7-14,,1.0
tour_id4gz5uctn,CANADA,45-64,With Other Friends/Relatives,0.0,2.0,Conference Tourism,Meetings and Conference,Yes,4,0,Independent,No,"Friends, relatives",No,No,No,No,No,No,,,7-14,none,1.0
tour_id4hm2c4lg,SPAIN,25-44,With Children,0.0,3.0,Beach Tourism,Leisure and Holidays,Yes,0,5,Package Tour,Yes,"Travel agent, tour operator",Yes,Yes,Yes,No,No,No,,Rainy,1-6,,0.0
tour_idq8dm90z5,UNITED STATES OF AMERICA,18-24,Alone,1.0,0.0,Beach Tourism,Visiting Friends and Relatives,No,6,4,Independent,No,"Friends, relatives",No,No,No,No,No,No,,"cloudy,",30+,"dietary needs,",2.0
tour_idimip4omu,BULGARIA,25-44,With Spouse,1.0,1.0,Beach Tourism,Leisure and Holidays,Yes,0,5,Package Tour,Yes,"Travel agent, tour operator",Yes,Yes,Yes,No,No,No,90+,"sunny,",7-14,,0.0
tour_id13twfixg,FRANCE,25-44,With Spouse,1.0,1.0,Widlife Tourism,Leisure and Holidays,No,14,0,Package Tour,No,"Travel agent, tour operator",Yes,Yes,Yes,Yes,No,No,90+,Stormy,30+,none,0.0
tour_idmv1k3cxt,UNITED KINGDOM,25-44,,1.0,0.0,Conference Tourism,Leisure and Holidays,Yes,9,0,Package Tour,No,"Travel agent, tour operator",Yes,Yes,Yes,Yes,Yes,No,61-90,Rainy,,,0.0
tour_idjh27asc7,UNITED KINGDOM,45-64,With Spouse,2.0,2.0,Widlife Tourism,Leisure and Holidays,No,9,6,Package Tour,No,"Travel agent, tour operator",Yes,Yes,Yes,Yes,No,No,90+,,15-30,translator required.,0.0
tour_id9ja8aku4,SOUTH AFRICA,45-64,Alone,0.0,1.0,Widlife Tourism,Meetings and Conference,Yes,6,0,Independent,No,"Travel agent, tour operator",No,No,No,No,No,No,61-90,"sunny,",30+,none,1.0
tour_idnumvxooy,RWANDA,25-44,Alone,1.0,0.0,Hunting Tourism,Visiting Friends and Relatives,No,3,0,Independent,No,"Friends, relatives",No,No,No,No,No,No,61-90,"Windy,",7-14,,2.0
tour_id64xik02p,UNITED STATES OF AMERICA,65+,Alone,1.0,0.0,Widlife Tourism,Leisure and Holidays,Yes,10,0,Package Tour,Yes,"Newspaper, magazines, brochures",Yes,Yes,Yes,No,Yes,Yes,1-7 ,"sunny,",30+,,0.0
tour_idxig605m3,GERMANY,45-64,Alone,1.0,0.0,Wildlife Tourism,Leisure and Holidays,No,12,0,Independent,No,"Radio, TV, Web",No,No,No,No,No,No,61-90,"sunny,",,,1.0
tour_id5u0heg58,CANADA,45-64,Alone,1.0,0.0,Widlife Tourism,Leisure and Holidays,Yes,12,5,Package Tour,Yes,"Travel agent, tour operator",Yes,Yes,Yes,Yes,Yes,No,61-90,Rainy,30+,none,0.0
tour_idi4mgbw1v,UNITED KINGDOM,25-44,With Children,1.0,2.0,Beach Tourism,Visiting Friends and Relatives,Yes,33,7,Package Tour,Yes,"Friends, relatives",No,No,No,No,No,No,31-60,,15-30,,0.0
tour_iddnyj7zt1,KENYA,45-64,Alone,0.0,1.0,Hunting Tourism,Business,No,1,0,Independent,No,"Travel agent, tour operator",No,No,No,No,No,No,90+,"cloudy,",30+,none,2.0
tour_idxjqqdc35,BRAZIL,25-44,Alone,0.0,1.0,Widlife Tourism,Other,Yes,7,4,Independent,No,Others,No,No,No,No,No,No,61-90,Rainy,7-14,,1.0
tour_idxz3v01tl,UNITED KINGDOM,25-44,With Spouse,1.0,1.0,Wildlife Tourism,Leisure and Holidays,Yes,7,7,Package Tour,Yes,"Travel agent, tour operator",Yes,,Yes,Yes,Yes,No,,"cloudy,",30+,none,0.0
tour_idvi61eosx,MAURITIUS,25-44,Alone,0.0,1.0,Mountain Climbing,Leisure and Holidays,Yes,15,0,Independent,No,"Newspaper, magazines, brochures",No,No,No,No,No,No,31-60,"sunny,",30+,,2.0
tour_idgzztk7p1,,18-24,With Other Friends/Relatives,0.0,2.0,Widlife Tourism,Leisure and Holidays,Yes,5,0,Package Tour,No,"Travel agent, tour operator",Yes,No,No,No,No,No,61-90,Rainy,1-6,,
tour_idi6kj307t,LEBANON,25-44,With Other Friends/Relatives,1.0,1.0,Beach Tourism,Leisure and Holidays,Yes,7,0,Package Tour,Yes,"Travel agent, tour operator",Yes,No,No,No,No,No,61-90,humid,1-6,translator required.,0.0
tour_id4usxq78m,UNITED KINGDOM,25-44,With Spouse,1.0,1.0,Widlife Tourism,Leisure and Holidays,Yes,8,0,Package Tour,Yes,"Travel agent, tour operator",Yes,Yes,Yes,No,Yes,No,8-14,,7-14,,0.0
tour_idsgeaun9p,FRANCE,45-64,With Spouse and Children,2.0,2.0,Wildlife Tourism,Leisure and Holidays,Yes,6,9,Package Tour,Yes,"Travel agent, tour operator",Yes,Yes,Yes,No,No,Yes,90+,Rainy,1-6,,0.0
tour_idntcfhksd,SOUTH AFRICA,25-44,Alone,0.0,1.0,Wildlife Tourism,Business,No,3,0,Independent,No,"Newspaper, magazines, brochures",No,No,No,No,No,No,61-90,,,none,1.0
tour_idvm22rlro,JAMAICA,45-64,With Other Friends/Relatives,2.0,0.0,Widlife Tourism,Leisure and Holidays,Yes,8,0,Independent,No,"Travel agent, tour operator",No,No,No,No,No,No,61-90,"cloudy,",30+,,1.0
tour_idgazupya0,SOUTH AFRICA,25-44,With Spouse,1.0,1.0,Beach Tourism,Leisure and Holidays,Yes,9,0,Independent,No,"Radio, TV, Web",No,No,No,No,No,No,15-30 ,,30+,,1.0
tour_idax0tw0u5,CANADA,65+,With Spouse,1.0,1.0,Widlife Tourism,Leisure and Holidays,Yes,6,0,Independent,No,"Newspaper, magazines, brochures",No,No,No,No,No,No,90+,"sunny,",30+,,1.0
tour_id7iwvo4u2,IRELAND,25-44,Alone,0.0,1.0,Cultural Tourism,Leisure and Holidays,No,0,8,Package Tour,Yes,"Friends, relatives",Yes,Yes,Yes,Yes,Yes,No,61-90,"sunny,",7-14,,0.0
tour_id96d5itrt,UNITED KINGDOM,25-44,Alone,0.0,1.0,Wildlife Tourism,Leisure and Holidays,Yes,10,0,Package Tour,,"Friends, relatives",Yes,Yes,Yes,Yes,Yes,No,61-90,"cloudy,",15-30,none,1.0
tour_idjvi5ul6f,KENYA,45-64,Alone,0.0,1.0,Conference Tourism,Meetings and Conference,No,3,0,Independent,No,"Travel agent, tour operator",No,No,No,No,No,No,,,7-14,"dietary needs,",2.0
tour_id5mbok2tc,RWANDA,18-24,Alone,1.0,0.0,Mountain Climbing,Business,Yes,3,0,Independent,No,Trade fair,No,No,No,No,No,No,,"sunny,",30+,,2.0
tour_id98tfuf8d,ITALY,45-64,With Spouse,1.0,1.0,Beach Tourism,Leisure and Holidays,Yes,0,7,Package Tour,Yes,"Travel agent, tour operator",Yes,Yes,Yes,No,No,Yes,8-14,"sunny,",7-14,,0.0
tour_idp2zrd12j,SWIZERLAND,25-44,With Other Friends/Relatives,2.0,0.0,Cultural Tourism,Leisure and Holidays,Yes,2,0,Independent,No,"Friends, relatives",No,No,No,No,No,No,61-90,,15-30,,1.0
tour_idnurxr1ph,BOTSWANA,25-44,Alone,0.0,1.0,Widlife Tourism,Business,Yes,6,0,Independent,No,"Friends, relatives",No,No,No,No,No,No,90+,Rainy,15-30,"dietary needs,",1.0
tour_idx1ykpou3,GERMANY,25-44,With Spouse,1.0,1.0,Wildlife Tourism,Leisure and Holidays,Yes,7,7,Package Tour,Yes,"Travel agent, tour operator",Yes,Yes,No,Yes,Yes,Yes,61-90,"cloudy,",15-30,,0.0
tour_id0uq1j6rj,BELGIUM,25-44,Alone,1.0,0.0,Widlife Tourism,Other,Yes,8,0,Package Tour,Yes,"Travel agent, tour operator",Yes,Yes,Yes,Yes,Yes,Yes,,"sunny,",30+,,0.0
tour_id1qoe6q26,RWANDA,25-44,Alone,0.0,1.0,Widlife Tourism,Leisure and Holidays,Yes,4,0,Independent,No,"Friends, relatives",No,No,No,No,No,No,1-7 ,Rainy,30+,,1.0
tour_idvclrinhp,UNITED KINGDOM,25-44,With Children,2.0,1.0,Hunting Tourism,Visiting Friends and Relatives,No,20,0,Independent,No,"Friends, relatives",No,No,No,No,No,No,90+,"sunny,",30+,,2.0
tour_idbszk1516,BURUNDI,25-44,,1.0,0.0,Cultural Tourism,Visiting Friends and Relatives,Yes,2,0,Independent,No,"Friends, relatives",No,No,No,No,No,No,61-90,other,7-14,none,2.0
tour_idb9joba5z,KENYA,25-44,Alone,1.0,0.0,Hunting Tourism,Meetings and Conference,Yes,3,0,Independent,No,"Radio, TV, Web",No,No,No,Yes,No,No,90+,Rainy,,,1.0
tour_idu8mqdn6h,UNITED KINGDOM,65+,With Spouse and Children,2.0,1.0,Widlife Tourism,Leisure and Holidays,No,1,0,Independent,No,"Friends, relatives",No,No,No,No,No,No,61-90,humid,7-14,none,1.0
tour_idpfld8hk2,UNITED STATES OF AMERICA,65+,With Spouse,1.0,1.0,Widlife Tourism,Leisure and Holidays,Yes,10,0,Package Tour,No,"Travel agent, tour operator",Yes,Yes,Yes,Yes,Yes,No,90+,"cloudy,",1-6,none,0.0
tour_id4r1354or,CONGO,45-64,Alone,0.0,1.0,Wildlife Tourism,Business,No,2,0,Independent,No,"Radio, TV, Web",No,No,No,No,No,No,61-90,,30+,,1.0
tour_idl3gcq8q4,ZIMBABWE,25-44,Alone,0.0,1.0,Widlife Tourism,Business,No,1,0,Independent,No,Others,No,No,No,No,No,No,15-30 ,Rainy,1-6,,1.0
tour_idbjmjj0io,MALAWI,25-44,Alone,0.0,1.0,Cultural Tourism,Scientific and Academic,No,7,0,Independent,No,"Friends, relatives",No,No,No,No,No,No,90+,"sunny,",30+,none,1.0
tour_idkp03hyxt,ITALY,25-44,With Other Friends/Relatives,2.0,0.0,Beach Tourism,Leisure and Holidays,Yes,0,7,Package Tour,Yes,"Travel agent, tour operator",Yes,Yes,No,Yes,Yes,Yes,90+,"sunny,",1-6,,1.0
tour_id490lpcbw,UNITED STATES OF AMERICA,65+,With Spouse,1.0,1.0,Widlife Tourism,Leisure and Holidays,Yes,12,0,Package Tour,No,"Newspaper, magazines, brochures",Yes,Yes,Yes,Yes,Yes,No,31-60,"cloudy,",1-6,,0.0
tour_iddo8q0b0k,SOUTH AFRICA,45-64,Alone,0.0,1.0,Mountain Climbing,Business,No,25,0,Independent,No,"Friends, relatives",No,No,No,No,No,No,61-90,"sunny,",30+,none,1.0
tour_id7s9udr3u,AUSTRIA,25-44,Alone,0.0,1.0,Beach Tourism,Leisure and Holidays,Yes,27,0,Independent,No,"Friends, relatives",No,No,No,No,No,No,61-90,,15-30,,1.0
tour_idf86b9uh1,CANADA,25-44,Alone,1.0,0.0,Conference Tourism,Leisure and Holidays,Yes,9,2,Package Tour,Yes,"Travel agent, tour operator",Yes,Yes,Yes,Yes,Yes,Yes,61-90,"sunny,",7-14,,1.0
tour_idtxgw6gq5,SPAIN,45-64,With Other Friends/Relatives,5.0,4.0,Hunting Tourism,Volunteering,Yes,5,0,Independent,No,Mexican Mission Abroad,No,No,No,No,No,No,31-60,,7-14,,1.0
tour_idajm0uo8k,ITALY,25-44,With Spouse,1.0,1.0,Beach Tourism,Leisure and Holidays,Yes,0,7,Package Tour,Yes,"Travel agent, tour operator",Yes,Yes,No,No,No,No,90+,Rainy,1-6,,
tour_idf70dbcdw,,25-44,Alone,0.0,1.0,Wildlife Tourism,Business,No,6,1,Independent,No,"Travel agent, tour operator",No,No,No,No,No,No,90+,other,30+,"dietary needs,",1.0
tour_idi6s87h18,AUSTRIA,25-44,Alone,0.0,1.0,Widlife Tourism,Leisure and Holidays,Yes,16,6,Independent,No,"Travel agent, tour operator",No,No,No,No,No,No,90+,,7-14,,1.0
tour_idu18ikpr3,UNITED STATES OF AMERICA,65+,Alone,1.0,0.0,Wildlife Tourism,Leisure and Holidays,Yes,4,0,Package Tour,No,"Travel agent, tour operator",Yes,Yes,Yes,Yes,Yes,No,61-90,,30+,translator required.,0.0
tour_idf7m72a0g,SWIZERLAND,45-64,With Other Friends/Relatives,1.0,1.0,Wildlife Tourism,Visiting Friends and Relatives,Yes,14,0,Package Tour,Yes,"Travel agent, tour operator",Yes,Yes,Yes,Yes,Yes,No,61-90,,1-6,,0.0
tour_idhorvwxzx,UNITED KINGDOM,25-44,With Spouse and Children,2.0,3.0,Widlife Tourism,Visiting Friends and Relatives,No,42,0,Independent,No,"Friends, relatives",No,No,No,No,No,No,,,30+,"dietary needs,",0.0
tour_idzxtlnyig,INDIA,25-44,,0.0,1.0,,Meetings and Conference,No,6,0,Independent,No,Others,No,No,No,No,No,No,90+,,1-6,,1.0
tour_idec0h10g3,INDIA,25-44,Alone,0.0,1.0,Beach Tourism,Visiting Friends and Relatives,No,2,0,Independent,No,"Friends, relatives",No,No,No,No,No,No,1-7 ,"sunny,",,"dietary needs,",2.0
tour_iddu9ia652,GERMANY,25-44,With Spouse,1.0,1.0,Beach Tourism,Leisure and Holidays,No,0,13,Package Tour,Yes,"Travel agent, tour operator",Yes,Yes,Yes,No,No,,15-30 ,Rainy,7-14,,0.0
tour_iduoumxagy,ITALY,45-64,With Spouse,1.0,1.0,Beach Tourism,Leisure and Holidays,Yes,0,7,Package Tour,Yes,"Travel agent, tour operator",Yes,Yes,Yes,Yes,No,No,90+,,7-14,none,0.0
tour_idftg5tmhf,NAMIBIA,45-64,With Spouse,1.0,1.0,Widlife Tourism,Leisure and Holidays,Yes,7,1,Package Tour,No,"Travel agent, tour operator",Yes,No,Yes,Yes,Yes,No,61-90,"Windy,",30+,,0.0
tour_idudk6wlpl,UGANDA,18-24,Alone,0.0,1.0,Beach Tourism,Visiting Friends and Relatives,Yes,3,0,Independent,No,"Friends, relatives",No,No,No,No,No,No,,Rainy,7-14,none,2.0
tour_idr3agw86o,SOUTH AFRICA,45-64,Alone,0.0,1.0,Hunting Tourism,Visiting Friends and Relatives,No,4,0,Independent,No,"Travel agent, tour operator",No,No,No,No,No,No,,"sunny,",7-14,none,1.0
tour_idal98wqbq,ZIMBABWE,45-64,,1.0,0.0,Beach Tourism,Visiting Friends and Relatives,No,2,0,Independent,No,"Newspaper, magazines, brochures",No,No,No,No,No,No,61-90,Rainy,15-30,,2.0
tour_idmp2ig1q8,UNITED KINGDOM,45-64,With Spouse and Children,1.0,3.0,Hunting Tourism,Visiting Friends and Relatives,No,0,40,Independent,No,"Friends, relatives",No,No,No,No,No,No,61-90,,1-6,,1.0
tour_idccrrp9kd,ITALY,18-24,With Other Friends/Relatives,1.0,1.0,Beach Tourism,Leisure and Holidays,Yes,0,6,Independent,No,"Travel agent, tour operator",No,No,No,No,No,No,31-60,,1-6,,1.0
tour_id2gqr649h,KENYA,45-64,With Other Friends/Relatives,0.0,2.0,Conference Tourism,Business,Yes,3,0,Independent,No,"Friends, relatives",No,No,No,No,No,,,other,30+,,1.0
tour_idz45wb5dr,UNITED STATES OF AMERICA,25-44,With Other Friends/Relatives,2.0,0.0,Wildlife Tourism,Leisure and Holidays,Yes,3,3,Package Tour,No,"Radio, TV, Web",Yes,Yes,Yes,Yes,Yes,No,90+,Stormy,7-14,none,0.0
tour_idbz2pjklr,FRANCE,45-64,With Spouse and Children,2.0,1.0,Widlife Tourism,Leisure and Holidays,No,7,0,Package Tour,Yes,"Travel agent, tour operator",Yes,Yes,Yes,Yes,Yes,No,61-90,"sunny,",30+,none,0.0
tour_idilnrajj3,AUSTRALIA,25-44,Alone,0.0,1.0,Conference Tourism,Leisure and Holidays,Yes,11,4,Package Tour,Yes,"Travel agent, tour operator",Yes,Yes,Yes,Yes,Yes,No,90+,other,7-14,,0.0
tour_id0qicw4wo,ZIMBABWE,25-44,With Other Friends/Relatives,1.0,1.0,Wildlife Tourism,Business,No,1,0,Independent,No,"Travel agent, tour operator",No,No,No,No,No,No,1-7 ,Rainy,30+,none,2.0
tour_idr43qjioq,SOUTH AFRICA,65+,,0.0,1.0,Mountain Climbing,Meetings and Conference,No,3,0,Independent,No,"Radio, TV, Web",No,No,No,No,No,No,90+,,7-14,,1.0
tour_id5t196m6k,FRANCE,25-44,With Other Friends/Relatives,1.0,1.0,Wildlife Tourism,Leisure and Holidays,Yes,15,6,Independent,No,Others,No,No,No,No,No,No,31-60,other,7-14,,1.0
tour_idj6n06nvt,UNITED STATES OF AMERICA,65+,With Spouse,1.0,1.0,Wildlife Tourism,Leisure and Holidays,Yes,17,0,Package Tour,Yes,"Travel agent, tour operator",Yes,,Yes,Yes,Yes,No,90+,"sunny,",1-6,,0.0
tour_id5p09p7li,GERMANY,45-64,With Spouse,1.0,1.0,Widlife Tourism,Leisure and Holidays,Yes,2,0,Package Tour,No,"Newspaper, magazines, brochures",No,No,No,Yes,Yes,No,31-60,"sunny,",7-14,none,0.0
tour_id0670lccs,RUSSIA,25-44,Alone,1.0,0.0,Widlife Tourism,Visiting Friends and Relatives,No,86,0,Independent,No,"Friends, relatives",No,No,No,No,No,No,90+,,30+,,1.0
tour_idpk2vxjmn,POLAND,18-24,With Other Friends/Relatives,2.0,0.0,Widlife Tourism,Leisure and Holidays,No,8,4,Independent,No,Others,No,No,No,No,No,No,61-90,Rainy,7-14,,0.0
tour_idw914wclh,UNITED STATES OF AMERICA,45-64,With Other Friends/Relatives,0.0,2.0,Widlife Tourism,Leisure and Holidays,Yes,14,0,Package Tour,Yes,"Friends, relatives",Yes,Yes,Yes,Yes,Yes,Yes,,other,30+,none,0.0
tour_idv3hnifr2,UNITED STATES OF AMERICA,45-64,With Spouse,1.0,1.0,Widlife Tourism,Leisure and Holidays,Yes,14,0,Package Tour,Yes,"Friends, relatives",Yes,Yes,Yes,Yes,Yes,No,90+,"sunny,",7-14,,0.0
tour_idn9y6ckga,GERMANY,45-64,Alone,0.0,1.0,Wildlife Tourism,Leisure and Holidays,No,7,0,Independent,No,"Travel agent, tour operator",No,No,No,No,No,No,31-60,other,7-14,,1.0
tour_idz6z9s22t,UNITED STATES OF AMERICA,65+,With Spouse,1.0,1.0,Widlife Tourism,Leisure and Holidays,Yes,17,0,Package Tour,Yes,"Travel agent, tour operator",Yes,Yes,Yes,Yes,Yes,No,15-30 ,"Windy,",30+,,0.0
tour_idt8zuzmym,UNITED STATES OF AMERICA,65+,With Spouse,1.0,1.0,Widlife Tourism,Leisure and Holidays,Yes,5,0,Package Tour,Yes,"Travel agent, tour operator",Yes,Yes,No,Yes,Yes,No,15-30 ,"cloudy,",7-14,,1.0
tour_idc0cr5tej,AUSTRALIA,45-64,Alone,1.0,0.0,Widlife Tourism,Leisure and Holidays,No,7,0,Independent,Yes,"Travel agent, tour operator",Yes,Yes,Yes,Yes,Yes,Yes,61-90,"Windy,",30+,,1.0
tour_idavekf4as,FRANCE,45-64,With Spouse,1.0,1.0,Business,Leisure and Holidays,Yes,0,14,Package Tour,Yes,"Travel agent, tour operator",Yes,Yes,No,No,No,No,90+,"sunny,",1-6,,0.0
tour_id8wad9oly,BURUNDI,25-44,With Children,0.0,2.0,Beach Tourism,Visiting Friends and Relatives,Yes,2,0,Independent,No,"Friends, relatives",No,No,No,No,No,No,90+,Rainy,30+,none,2.0
tour_id7kgp5yv1,MADAGASCAR,25-44,Alone,0.0,1.0,Beach Tourism,Visiting Friends and Relatives,No,0,5,Independent,No,"Travel agent, tour operator",No,No,No,No,No,No,90+,,1-6,,0.0
tour_idzqgiitnm,JAPAN,45-64,With Spouse,1.0,1.0,Widlife Tourism,Leisure and Holidays,Yes,7,0,Independent,No,"Friends, relatives",No,No,No,No,No,No,61-90,,15-30,,0.0
tour_idwjozajfs,CANADA,25-44,Alone,1.0,0.0,Conference Tourism,Leisure and Holidays,Yes,16,0,Package Tour,Yes,"Travel agent, tour operator",Yes,Yes,Yes,Yes,Yes,Yes,,,7-14,"dietary needs,",0.0
tour_idpma8w8ws,UNITED KINGDOM,45-64,With Children,1.0,1.0,Conference Tourism,Leisure and Holidays,Yes,10,0,Package Tour,Yes,"Travel agent, tour operator",Yes,Yes,Yes,No,No,,90+,,30+,,0.0
tour_idhviszftr,INDIA,25-44,Alone,0.0,1.0,Beach Tourism,Visiting Friends and Relatives,Yes,8,0,Independent,No,"Friends, relatives",No,No,No,No,No,,61-90,"Windy,",30+,,1.0
tour_idafosyusj,KENYA,45-64,Alone,0.0,1.0,Hunting Tourism,Business,No,4,0,Independent,No,"Newspaper, magazines, brochures",No,No,No,No,No,No,1-7 ,,7-14,,1.0
tour_idzxxoxf4z,UNITED STATES OF AMERICA,18-24,With Other Friends/Relatives,1.0,1.0,Widlife Tourism,Volunteering,Yes,68,0,Independent,No,"Radio, TV, Web",No,No,No,No,No,No,15-30 ,"sunny,",30+,,1.0
tour_idb5e3yhfv,SPAIN,65+,With Spouse,1.0,1.0,Beach Tourism,Visiting Friends and Relatives,No,126,0,Independent,No,"Friends, relatives",No,No,No,No,No,No,31-60,"cloudy,",30+,,1.0
tour_id18nxwui5,BURUNDI,25-44,Alone,0.0,1.0,Hunting Tourism,Leisure and Holidays,No,2,0,Independent,No,"Friends, relatives",No,No,No,No,No,No,90+,"Windy,",7-14,,2.0
tour_idjdrlocwa,CHINA,45-64,Alone,0.0,1.0,Wildlife Tourism,Leisure and Holidays,Yes,6,0,Package Tour,No,"Travel agent, tour operator",Yes,Yes,Yes,Yes,Yes,Yes,,other,7-14,,0.0
tour_idv7hvny27,INDIA,25-44,Alone,0.0,1.0,Widlife Tourism,Meetings and Conference,No,70,0,Independent,No,"Friends, relatives",No,No,No,No,No,No,1-7 ,,1-6,"dietary needs,",1.0
tour_idn7nw14zb,GERMANY,25-44,With Spouse,1.0,1.0,Widlife Tourism,Leisure and Holidays,Yes,6,6,Package Tour,Yes,"Travel agent, tour operator",Yes,Yes,Yes,Yes,Yes,Yes,,Stormy,15-30,,0.0
tour_idsl6osl88,UNITED STATES OF AMERICA,65+,With Spouse,1.0,1.0,Wildlife Tourism,Leisure and Holidays,Yes,10,0,Package Tour,Yes,"Travel agent, tour operator",Yes,Yes,Yes,No,No,No,,"sunny,",15-30,,0.0
tour_id187cz7b1,ITALY,25-44,With Spouse and Children,2.0,2.0,Widlife Tourism,Leisure and Holidays,Yes,0,7,Package Tour,Yes,"Travel agent, tour operator",Yes,No,No,Yes,Yes,,90+,,7-14,none,0.0
tour_id8fu6jcg3,,45-64,Alone,0.0,1.0,Widlife Tourism,Meetings and Conference,No,4,0,Independent,No,Others,No,No,No,No,No,No,,other,7-14,,2.0
tour_idz1771g87,UNITED STATES OF AMERICA,45-64,Alone,1.0,0.0,Beach Tourism,Leisure and Holidays,No,23,0,Independent,No,"Friends, relatives",No,No,No,No,No,No,1-7 ,Rainy,1-6,,1.0
tour_idz4b3wuph,UGANDA,45-64,,0.0,1.0,Beach Tourism,Leisure and Holidays,No,3,0,Independent,No,Others,No,No,No,No,No,No,90+,"sunny,",30+,none,2.0
tour_idqvy6snqi,UNITED STATES OF AMERICA,45-64,With Spouse,1.0,1.0,Widlife Tourism,Leisure and Holidays,Yes,3,0,Package Tour,No,"Travel agent, tour operator",Yes,Yes,Yes,Yes,Yes,Yes,61-90,,7-14,,0.0
tour_idbbkoogdk,PORTUGAL,25-44,With Other Friends/Relatives,0.0,2.0,Conference Tourism,Leisure and Holidays,Yes,11,6,Independent,No,"Friends, relatives",No,No,No,No,No,No,61-90,,7-14,,1.0
tour_idq29un93s,ITALY,25-44,With Other Friends/Relatives,3.0,0.0,Beach Tourism,Leisure and Holidays,Yes,0,7,Package Tour,Yes,"Travel agent, tour operator",Yes,Yes,Yes,No,No,Yes,90+,"cloudy,",7-14,,0.0
tour_idn6hwn6hm,ITALY,25-44,With Spouse,1.0,1.0,Beach Tourism,Leisure and Holidays,Yes,0,7,Package Tour,Yes,"Travel agent, tour operator",Yes,Yes,Yes,No,No,No,31-60,"sunny,",7-14,,1.0
tour_iduaqu7xyk,MALAWI,25-44,Alone,1.0,0.0,Wildlife Tourism,Leisure and Holidays,No,5,0,Independent,,"Travel agent, tour operator",No,No,No,No,No,No,90+,other,15-30,,1.0
tour_id3r9agw0e,ZAMBIA,18-24,Alone,0.0,1.0,Hunting Tourism,Visiting Friends and Relatives,No,5,0,Independent,No,"Friends, relatives",No,No,No,No,No,No,61-90,Stormy,7-14,,2.0
tour_idw7badjgi,SWIZERLAND,45-64,Alone,0.0,1.0,Hunting Tourism,Meetings and Conference,No,0,3,Independent,No,"Friends, relatives",No,No,No,No,No,No,31-60,,30+,translator required.,1.0
tour_idzodnegux,UNITED STATES OF AMERICA,18-24,With Other Friends/Relatives,2.0,2.0,Widlife Tourism,Leisure and Holidays,Yes,3,4,Package Tour,No,"Travel agent, tour operator",Yes,Yes,Yes,Yes,Yes,No,61-90,Stormy,7-14,,1.0
tour_idtvyda238,SEYCHELLES,45-64,With Other Friends/Relatives,2.0,2.0,Cultural Tourism,Visiting Friends and Relatives,No,8,0,Independent,No,"Friends, relatives",,No,No,No,No,No,1-7 ,Rainy,7-14,translator required.,2.0
tour_idppvu61wp,GERMANY,25-44,Alone,0.0,1.0,Cultural Tourism,Leisure and Holidays,Yes,12,0,Independent,No,"Newspaper, magazines, brochures",No,No,No,No,No,No,90+,,7-14,,1.0
tour_idfvmrixmi,GERMANY,25-44,With Spouse and Children,1.0,1.0,Widlife Tourism,Leisure and Holidays,Yes,11,2,Package Tour,Yes,"Travel agent, tour operator",Yes,Yes,Yes,Yes,Yes,No,61-90,,30+,,0.0
tour_idzkkj1v7i,LEBANON,25-44,With Spouse,1.0,1.0,Cultural Tourism,Leisure and Holidays,Yes,0,8,Independent,No,Others,No,No,No,No,No,No,8-14,humid,30+,,1.0
tour_id90oy9zhu,UNITED STATES OF AMERICA,45-64,Alone,0.0,1.0,Cultural Tourism,Scientific and Academic,No,11,0,Independent,No,Others,No,No,No,No,No,No,90+,Rainy,15-30,,1.0
tour_id64td7nr0,UNITED STATES OF AMERICA,45-64,Alone,1.0,0.0,Hunting Tourism,Scientific and Academic,Yes,32,0,Independent,No,"Friends, relatives",No,No,No,No,No,No,8-14,,1-6,,0.0
tour_idyh5sk0xo,DENMARK,45-64,With Spouse,1.0,1.0,Widlife Tourism,Leisure and Holidays,Yes,6,5,Package Tour,Yes,"Travel agent, tour operator",Yes,Yes,No,Yes,Yes,No,61-90,"sunny,",7-14,,0.0
tour_id3hbgvk1z,SOUTH AFRICA,25-44,Alone,1.0,0.0,Bird Tourism,Meetings and Conference,Yes,5,0,Independent,No,"Travel agent, tour operator",No,No,No,No,No,No,,,7-14,none,1.0
tour_idlfeihryp,UNITED KINGDOM,25-44,With Spouse,1.0,1.0,Beach Tourism,Leisure and Holidays,Yes,8,2,Package Tour,No,Others,Yes,No,No,No,No,No,,"sunny,",30+,none,1.0
tour_idr8jjeq9s,FRANCE,45-64,With Other Friends/Relatives,2.0,1.0,Beach Tourism,Leisure and Holidays,Yes,0,9,Package Tour,Yes,"Travel agent, tour operator",Yes,No,Yes,No,No,No,31-60,,15-30,,0.0
tour_idmkv84m68,GERMANY,25-44,Alone,1.0,0.0,Widlife Tourism,Leisure and Holidays,Yes,14,0,Package Tour,Yes,"Travel agent, tour operator",Yes,Yes,Yes,Yes,Yes,No,61-90,Stormy,30+,,0.0
